Asset Center,Asset Title,Access Manager Value,Asset Status,User Name,User UUPIC,User Duty Center,Org Code,Business Phone,Primary E-mail,Primary Affiliation Agreement,Identity Status,Request Number,Submitted Date,Request Type,Request Status,Is Currently Provisioned,Provisioned Date,Role Title,Privileged Role Type,Selected Value,Request Role Status
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe528,919542612,JSC,EA541,281-792-7733,redacted,redacted,Active,Add-002704580,43006,Add,Provisioned,Yes,43014,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5280,44618942,HQ,JD000,,redacted,redacted,Active,Modify-002477740,42895,Modify,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5281,146575364,KSC,ITSS,redacted,redacted,redacted,Active,Add-001726678,42439,Add,Provisioned,Yes,42439,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5282,510485425,JSC,IB111,redacted,redacted,redacted,Active,Add-002332261,42822,Add,Provisioned,Yes,42822,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5283,296512040,HQ,JC000,redacted,redacted,redacted,Active,Add-002476504,42894,Add,Provisioned,Yes,42895,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe529,801726086,HQ,LM020,,redacted,redacted,Active,Add-002693888,43000,Add,Provisioned,Yes,43000,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe530,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,Bulk-002002988,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Work Request Intake System (WRIS),14194,Active,jdoe5301,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-001478492,42313,Bulk,Provisioned,Yes,42313,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5302,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5303,478737206,HQ,JD000,540.226.3035,redacted,redacted,Active,Add-002405711,42864,Add,Provisioned,Yes,42864,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5304,527946121,JSC,GP,281.483.0017,redacted,redacted,Active,Add-002645177,42975,Add,Provisioned,Yes,43004,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe531,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002429689,42879,Add,Provisioned,Yes,42880,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5319,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Modify-002911201,43146,Modify,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe532,250943489,HQ,LM020,202.358.0387,redacted,redacted,Active,Add-002415288,42871,Add,Provisioned,Yes,42872,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5321,390030180,ARC,TI,,redacted,redacted,Active,Add-002825251,43088,Add,Provisioned,Yes,43091,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5325,612886643,HQ,LM020,202.358.0077,redacted,redacted,Active,Add-002405054,42864,Add,Provisioned,Yes,42864,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5328,527946121,JSC,GP,281.483.0017,redacted,redacted,Active,Add-002645177,42975,Add,Provisioned,Yes,43004,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5329,153291748,MSFC,IS92,,redacted,redacted,Active,Add-002905579,43143,Add,Provisioned,Yes,43144,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe533,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Add-002255976,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5332,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002262691,42774,Modify,Provisioned,Yes,42782,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5335,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5336,130409155,AFRC,640,redacted,redacted,redacted,Active,Add-001785722,42466,Add,Provisioned,Yes,42467,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5338,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002325064,42818,Add,Provisioned,Yes,42818,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5339,22567125,HQ,LM020,202.747.2460,redacted,redacted,Active,Bulk-002402058,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe534,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe535,801726086,HQ,LM020,,redacted,redacted,Active,Add-002693888,43000,Add,Provisioned,Yes,43000,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5350,153938166,HQ,JD000,,redacted,redacted,Active,Bulk-002150758,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Shop4NASA Shop for NASA,10183,Active,jdoe5351,828239150,HQ,LM020,202.350.2140,redacted,redacted,Active,NR-CR-000029308,40868,Add,Provisioned,Yes,40868,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5354,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5355,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe536,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5365,540264064,JSC,IB111,redacted,redacted,redacted,Active,Modify-002332974,42822,Modify,Provisioned,Yes,42824,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5366,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002321668,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5368,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002874267,43124,Add,Provisioned,Yes,43124,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe537,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5373,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5376,850676653,HQ,LM020,571.385.4012,redacted,redacted,Active,Add-001433424,42278,Add,Provisioned,Yes,42282,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5380,339959212,HQ,LM020,202.358.0313,redacted,redacted,Active,NR-GF-339959212,40162,Add,Provisioned,Yes,40162,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5382,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5383,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5385,242459114,HQ,JD000,202.358.0839,redacted,redacted,Active,Modify-002819725,43082,Modify,Provisioned,Yes,43084,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5387,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002262691,42774,Modify,Provisioned,Yes,42782,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe5388,910457542,MSFC,EV73,redacted,redacted,redacted,Active,Add-002666545,42983,Add,Provisioned,Yes,42983,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe539,717850450,HQ,JD000,540.846.4506,redacted,redacted,Active,Bulk-002150763,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5392,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5393,982626805,HQ,JC000,redacted,redacted,redacted,Active,Add-001714548,42438,Add,Provisioned,Yes,42439,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe5394,910457542,MSFC,EV73,redacted,redacted,redacted,Active,Add-002666545,42983,Add,Provisioned,Yes,42983,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5395,51594710,HQ,LM020,redacted,redacted,redacted,Active,Add-001649689,42418,Add,Provisioned,Yes,42419,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5396,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe5397,674372314,HQ,JF000,202.358.0789,redacted,redacted,Active,Modify-002840228,43103,Modify,Provisioned,Yes,43105,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe5399,624633700,HQ,LM020,202.358.0809,redacted,redacted,Active,Add-002562680,42940,Add,Provisioned,Yes,42940,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,jdoe54,626370252,HQ,LM023,202.358.4778,redacted,redacted,Active,Bulk-001503708,42331,Bulk,Provisioned,Yes,42331,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe540,775793136,MSFC,IS95,redacted,redacted,redacted,Active,Add-002294706,42796,Add,Provisioned,Yes,42796,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5400,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002325064,42818,Add,Provisioned,Yes,42818,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe5401,377460114,GRC,VE00,216.433.8798,redacted,redacted,Active,Modify-002801914,43070,Modify,Provisioned,Yes,43080,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5402,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe5403,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-002002989,42600,Bulk,Provisioned,Yes,42600,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices CloudAware,14038,Active,jdoe5404,44618942,HQ,JD000,,redacted,redacted,Active,Modify-001618625,42403,Modify,Provisioned,Yes,42405,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe5406,170662204,JSC,IO111,281.244.7049,redacted,redacted,Active,Modify-002844394,43105,Modify,Provisioned,Yes,43108,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe541,681163613,HQ,JD000,703.636.2033,redacted,redacted,Active,Modify-002261956,42774,Modify,Provisioned,Yes,42774,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe542,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe543,729414603,HQ,LM020,202.358.4449,redacted,redacted,Active,Add-002406220,42865,Add,Provisioned,Yes,42865,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe544,51594710,HQ,LM020,redacted,redacted,redacted,Active,Add-001649689,42418,Add,Provisioned,Yes,42419,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5447,681163613,HQ,JD000,703.636.2033,redacted,redacted,Active,Modify-002261956,42774,Modify,Provisioned,Yes,42774,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5448,651684031,HQ,LM020,,redacted,redacted,Active,Add-001440730,42283,Add,Provisioned,Yes,42296,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe5449,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002703393,43006,Add,Provisioned,Yes,43007,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe545,296512040,HQ,JC000,redacted,redacted,redacted,Active,Add-002476504,42894,Add,Provisioned,Yes,42895,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5450,553000711,HQ,JD000,417.849.6399,redacted,redacted,Active,Modify-002265009,42775,Modify,Provisioned,Yes,42776,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5451,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5452,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5453,862598313,HQ,JD000,901.440.4040,redacted,redacted,Active,Bulk-002150752,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5455,916675065,HQ,LM020,202.358.0610,redacted,redacted,Active,NR-AR-000169934,40799,Add,Provisioned,Yes,40802,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5456,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002422714,42874,Add,Provisioned,Yes,42880,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe5457,801726086,HQ,LM020,,redacted,redacted,Active,Add-002693888,43000,Add,Provisioned,Yes,43000,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe5458,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002213047,42752,Add,Provisioned,Yes,42752,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5459,495704336,HQ,JD000,,redacted,redacted,Active,Bulk-002150767,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe546,116846742,HQ,JF000,,redacted,redacted,Active,Add-002377440,42849,Add,Provisioned,Yes,42850,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5460,877882544,HQ,JD000,,redacted,redacted,Active,Add-002378577,42850,Add,Provisioned,Yes,42850,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5461,374211055,HQ,JD000,,redacted,redacted,Active,Bulk-002150782,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5462,995837711,HQ,JD000,,redacted,redacted,Active,Bulk-002150784,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5463,51594710,HQ,LM020,redacted,redacted,redacted,Active,Add-001649689,42418,Add,Provisioned,Yes,42419,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5465,978996832,HQ,JD000,,redacted,redacted,Active,Add-002370994,42844,Add,Provisioned,Yes,42844,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5466,531348824,LARC,A5,757.864.9287,redacted,redacted,Active,Add-002755013,43035,Add,Provisioned,Yes,43038,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5467,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5469,116846742,HQ,JF000,,redacted,redacted,Active,Add-002377440,42849,Add,Provisioned,Yes,42850,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe547,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5470,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5471,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5472,44216912,HQ,LM020,redacted,redacted,redacted,Active,Add-001659138,42419,Add,Provisioned,Yes,42423,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5476,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe548,60991623,HQ,WBO22,redacted,redacted,redacted,Active,Add-002413352,42870,Add,Provisioned,Yes,42878,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5480,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5483,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002874267,43124,Add,Provisioned,Yes,43124,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5486,203288755,HQ,LM020,202.358.4666,redacted,redacted,Active,Bulk-002402059,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5487,582438835,HQ,JD000,703.338.6450,redacted,redacted,Active,Add-002186657,42739,Add,Provisioned,Yes,42740,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe549,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5492,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5496,877882544,HQ,JD000,,redacted,redacted,Active,Modify-002368874,42843,Modify,Provisioned,Yes,42846,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5497,116846742,HQ,JF000,,redacted,redacted,Active,Add-002377440,42849,Add,Provisioned,Yes,42850,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5499,478737206,HQ,JD000,540.226.3035,redacted,redacted,Active,Add-002180436,42724,Add,Provisioned,Yes,42725,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe550,495704336,HQ,JD000,,redacted,redacted,Active,Bulk-002150767,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe5502,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002374601,42846,Bulk,Provisioned,Yes,42846,bad_information,99 - Low Privilege,User,Deprovisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe55032,398916383,MSFC,IS92,,redacted,redacted,Active,Add-002907983,43145,Add,Provisioned,Yes,43145,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe5505,124239051,HQ,LM020,202.358.2295,redacted,redacted,Active,NR-AR-000328872,41514,Add,Provisioned,Yes,41521,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe5508,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002325064,42818,Add,Provisioned,Yes,42818,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe5509,527946121,JSC,GP,281.483.0017,redacted,redacted,Active,Add-002645177,42975,Add,Provisioned,Yes,43004,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe551,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Add-002325064,42818,Add,Provisioned,Yes,42818,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe5511,876705152,HQ,JD000,,redacted,redacted,Active,Bulk-002150757,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe5512,612886643,HQ,LM020,202.358.0077,redacted,redacted,Active,Modify-002559553,42936,Modify,Provisioned,Yes,42936,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe5513,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002422714,42874,Add,Provisioned,Yes,42880,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe5518,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Modify-002911201,43146,Modify,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Deprovisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe5519,296512040,HQ,JC000,redacted,redacted,redacted,Active,Add-002476504,42894,Add,Provisioned,Yes,42895,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe552,723521830,HQ,HA000,202.358.2563,redacted,redacted,Active,Bulk-002402959,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe5521,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5523,153907756,HQ,CJ000,202.358.1078,redacted,redacted,Active,Bulk-002402048,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe5526,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002703393,43006,Add,Provisioned,Yes,43007,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe553,252217550,SSC,RA41,redacted,redacted,redacted,Active,Add-001769725,42453,Add,Provisioned,Yes,42458,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe5536,892055746,JSC,AD9,281.792.8481,redacted,redacted,Active,Add-002879114,43126,Add,Provisioned,Yes,43131,bad_information,99 - Low Privilege,User,Provisioned
